age,gender,education,employment_status,employment_sector,income_bracket,marital_status,household_size,has_children,urbanicity,region,voted_last,party_id_strength,union_member,public_sector,home_owner,small_biz_owner,owns_car,wa_groups,refused_count,attention_check,will_turnout,undecided,preference_strength,survey_confidence,tv_news_hours,social_media_hours,trust_media,civic_participation,job_tenure_years,primary_choice,secondary_choice,intended_vote
40.0,1.0,0.0,2.0,0.0,4.0,4.0,2.0,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,3.0,2.0,1.0,7.0,16.0,CAND_Electra,CAND_Civico,Undecided
33.0,1.0,5.0,3.0,1.0,4.0,0.0,3.0,0.0,0.0,,1.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,10.0,2.0,,2.0,10.0,3.0,1.0,CAND_Civico,CAND_Civico,Undecided
75.0,1.0,4.0,0.0,1.0,1.0,3.0,3.0,,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,,4.0,1.0,0.0,0.0,6.0,10.0,3.0,1.0,8.0,7.0,28.0,CAND_Civico,CAND_Frontera,CAND_Civico
75.0,0.0,2.0,2.0,5.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,10.0,5.0,1.0,1.0,0.0,1.0,26.0,CAND_Icaro,CAND_Demetra,Undecided
74.0,1.0,3.0,0.0,,,1.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,9.0,,2.0,3.0,0.0,4.0,6.0,CAND_Gaia,CAND_Demetra,Undecided
75.0,0.0,1.0,3.0,0.0,3.0,0.0,4.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,9.0,4.0,3.0,2.0,,5.0,20.0,CAND_Gaia,CAND_Electra,CAND_Gaia
35.0,0.0,1.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,,1.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,5.0,1.0,4.0,0.0,37.0,CAND_Gaia,CAND_Demetra,Undecided
55.0,,0.0,2.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,6.0,5.0,2.0,4.0,1.0,7.0,2.0,CAND_Electra,CAND_Civico,Undecided
82.0,0.0,5.0,4.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,,,1.0,3.0,1.0,1.0,1.0,6.0,2.0,,2.0,,3.0,18.0,CAND_Demetra,CAND_Demetra,Undecided
65.0,1.0,3.0,,0.0,2.0,3.0,4.0,,1.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,,2.0,2.0,,1.0,1.0,4.0,5.0,2.0,0.0,3.0,2.0,23.0,CAND_Jade,CAND_Boreal,Undecided
27.0,1.0,3.0,0.0,0.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,9.0,3.0,5.0,2.0,6.0,4.0,22.0,CAND_Icaro,CAND_Electra,Undecided
79.0,0.0,2.0,5.0,5.0,1.0,,6.0,1.0,2.0,2.0,0.0,2.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,10.0,,,1.0,4.0,4.0,11.0,CAND_Frontera,CAND_Icaro,Undecided
56.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,,11.0,CAND_Boreal,CAND_Gaia,Undecided
28.0,1.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,1.0,7.0,0.0,13.0,CAND_Azon,CAND_Frontera,Undecided
29.0,1.0,3.0,3.0,5.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,4.0,0.0,3.0,14.0,CAND_Azon,CAND_Civico,Undecided
26.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,,0.0,1.0,10.0,4.0,0.0,5.0,5.0,1.0,22.0,CAND_Civico,CAND_Demetra,Undecided
33.0,0.0,5.0,2.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,5.0,5.0,3.0,5.0,3.0,2.0,37.0,CAND_Azon,CAND_Boreal,Undecided
31.0,0.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,3.0,5.0,4.0,,CAND_Civico,CAND_Gaia,Undecided
84.0,1.0,1.0,5.0,4.0,3.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,6.0,7.0,1.0,0.0,0.0,8.0,16.0,CAND_Gaia,CAND_Frontera,Undecided
57.0,1.0,5.0,4.0,5.0,4.0,4.0,7.0,,1.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,,7.0,1.0,CAND_Jade,CAND_Electra,Undecided
64.0,1.0,3.0,0.0,4.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,0.0,3.0,2.0,8.0,CAND_Boreal,CAND_Civico,Undecided
22.0,0.0,2.0,3.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,2.0,1.0,0.0,1.0,4.0,2.0,5.0,5.0,5.0,6.0,9.0,CAND_Electra,CAND_Civico,Undecided
65.0,1.0,5.0,4.0,,2.0,1.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,6.0,0.0,1.0,8.0,7.0,2.0,CAND_Frontera,CAND_Demetra,Undecided
,0.0,4.0,3.0,2.0,4.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,6.0,4.0,4.0,3.0,9.0,26.0,CAND_Azon,CAND_Halley,Undecided
18.0,2.0,4.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,9.0,,,CAND_Icaro,CAND_Demetra,Undecided
21.0,1.0,5.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,10.0,4.0,5.0,4.0,10.0,18.0,CAND_Gaia,CAND_Civico,Undecided
51.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,1.0,,2.0,1.0,7.0,5.0,21.0,CAND_Demetra,CAND_Halley,CAND_Demetra
,0.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,10.0,3.0,3.0,1.0,8.0,7.0,3.0,CAND_Gaia,CAND_Icaro,CAND_Gaia
42.0,0.0,4.0,2.0,0.0,2.0,,3.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,4.0,3.0,5.0,4.0,3.0,6.0,15.0,CAND_Azon,CAND_Azon,CAND_Azon
82.0,0.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,4.0,1.0,5.0,,8.0,16.0,CAND_Azon,CAND_Frontera,Undecided
81.0,1.0,2.0,4.0,5.0,3.0,2.0,,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,,1.0,0.0,3.0,9.0,6.0,10.0,CAND_Gaia,CAND_Civico,CAND_Gaia
41.0,0.0,3.0,1.0,5.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,6.0,0.0,4.0,3.0,5.0,9.0,18.0,CAND_Electra,CAND_Halley,Undecided
84.0,1.0,5.0,5.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,5.0,1.0,1.0,0.0,2.0,5.0,5.0,5.0,3.0,8.0,18.0,CAND_Gaia,CAND_Jade,CAND_Gaia
55.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,8.0,10.0,,CAND_Jade,CAND_Boreal,CAND_Jade
52.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,6.0,10.0,5.0,2.0,8.0,,20.0,CAND_Gaia,CAND_Gaia,Undecided
50.0,0.0,0.0,1.0,5.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,3.0,5.0,1.0,10.0,1.0,28.0,CAND_Electra,,CAND_Electra
70.0,,0.0,3.0,5.0,0.0,4.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,7.0,6.0,2.0,5.0,0.0,6.0,19.0,CAND_Icaro,CAND_Civico,CAND_Icaro
,0.0,0.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,10.0,8.0,0.0,3.0,3.0,10.0,25.0,CAND_Electra,CAND_Halley,Undecided
57.0,,0.0,5.0,3.0,1.0,4.0,6.0,0.0,2.0,,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,3.0,1.0,1.0,0.0,3.0,6.0,4.0,5.0,8.0,,19.0,CAND_Demetra,CAND_Icaro,CAND_Demetra
81.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,25.0,CAND_Gaia,CAND_Demetra,Undecided
,0.0,0.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,,1.0,1.0,9.0,1.0,5.0,0.0,1.0,10.0,33.0,CAND_Azon,CAND_Halley,Undecided
55.0,0.0,2.0,4.0,1.0,0.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,,,3.0,2.0,5.0,5.0,3.0,11.0,CAND_Demetra,CAND_Halley,Undecided
23.0,0.0,3.0,5.0,5.0,0.0,1.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,8.0,1.0,0.0,10.0,4.0,33.0,CAND_Demetra,CAND_Frontera,Undecided
39.0,0.0,1.0,0.0,0.0,4.0,1.0,6.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,5.0,30.0,CAND_Icaro,CAND_Boreal,CAND_Icaro
64.0,0.0,4.0,5.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,,0.0,8.0,1.0,39.0,CAND_Demetra,CAND_Azon,Undecided
20.0,1.0,5.0,0.0,3.0,4.0,,4.0,1.0,2.0,1.0,,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,,5.0,1.0,3.0,3.0,,6.0,13.0,CAND_Azon,CAND_Halley,Undecided
52.0,1.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,,1.0,5.0,9.0,4.0,2.0,1.0,5.0,27.0,CAND_Boreal,CAND_Halley,Undecided
61.0,1.0,3.0,0.0,2.0,1.0,,6.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,5.0,3.0,6.0,9.0,4.0,CAND_Azon,CAND_Electra,Undecided
24.0,0.0,5.0,3.0,4.0,3.0,,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,1.0,5.0,5.0,5.0,3.0,1.0,4.0,23.0,CAND_Gaia,CAND_Halley,Undecided
46.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,8.0,9.0,5.0,5.0,8.0,6.0,20.0,CAND_Gaia,CAND_Civico,Undecided
21.0,0.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,,0.0,0.0,0.0,2.0,1.0,2.0,8.0,4.0,27.0,CAND_Demetra,CAND_Demetra,CAND_Demetra
82.0,0.0,0.0,4.0,5.0,1.0,,7.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,8.0,7.0,1.0,CAND_Demetra,CAND_Electra,Undecided
81.0,1.0,0.0,4.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,8.0,6.0,2.0,0.0,8.0,5.0,8.0,CAND_Icaro,CAND_Icaro,Undecided
57.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,1.0,0.0,2.0,5.0,1.0,10.0,6.0,20.0,CAND_Jade,CAND_Gaia,Undecided
25.0,1.0,5.0,2.0,0.0,1.0,1.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,9.0,3.0,5.0,,1.0,9.0,CAND_Gaia,CAND_Boreal,CAND_Gaia
60.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,8.0,0.0,2.0,1.0,7.0,2.0,32.0,CAND_Civico,CAND_Gaia,Undecided
70.0,1.0,3.0,2.0,5.0,0.0,4.0,6.0,1.0,2.0,4.0,0.0,3.0,0.0,,0.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,6.0,5.0,3.0,5.0,4.0,6.0,31.0,CAND_Civico,,Undecided
60.0,1.0,4.0,2.0,4.0,3.0,0.0,6.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,4.0,9.0,4.0,0.0,5.0,1.0,21.0,CAND_Gaia,CAND_Demetra,Undecided
70.0,0.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,,2.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,3.0,3.0,24.0,CAND_Electra,CAND_Jade,Undecided
54.0,0.0,,4.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,4.0,10.0,1.0,1.0,1.0,4.0,33.0,CAND_Jade,CAND_Boreal,Undecided
77.0,0.0,1.0,1.0,2.0,3.0,0.0,7.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,,0.0,0.0,2.0,3.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,7.0,28.0,CAND_Azon,CAND_Azon,Undecided
43.0,1.0,3.0,3.0,4.0,1.0,4.0,5.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,6.0,6.0,4.0,4.0,9.0,10.0,18.0,CAND_Civico,CAND_Frontera,Undecided
84.0,1.0,3.0,0.0,5.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,5.0,5.0,15.0,CAND_Gaia,CAND_Icaro,Undecided
48.0,0.0,4.0,2.0,,1.0,1.0,2.0,1.0,1.0,,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,8.0,9.0,5.0,5.0,1.0,0.0,37.0,CAND_Halley,CAND_Demetra,CAND_Halley
83.0,1.0,4.0,4.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,6.0,4.0,18.0,CAND_Gaia,CAND_Boreal,Undecided
63.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,4.0,2.0,7.0,19.0,CAND_Electra,CAND_Civico,CAND_Electra
44.0,1.0,5.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,7.0,5.0,2.0,9.0,7.0,19.0,CAND_Azon,CAND_Civico,CAND_Azon
34.0,1.0,2.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,,3.0,0.0,1.0,1.0,,0.0,3.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,1.0,9.0,7.0,26.0,CAND_Gaia,CAND_Icaro,Undecided
78.0,0.0,3.0,5.0,1.0,2.0,0.0,,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,6.0,9.0,1.0,5.0,7.0,4.0,37.0,CAND_Civico,CAND_Civico,Undecided
30.0,1.0,5.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,5.0,8.0,6.0,1.0,CAND_Gaia,CAND_Boreal,CAND_Gaia
81.0,1.0,5.0,1.0,4.0,3.0,,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,,1.0,1.0,0.0,4.0,8.0,1.0,2.0,8.0,9.0,38.0,CAND_Gaia,CAND_Azon,CAND_Gaia
78.0,1.0,5.0,4.0,2.0,3.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,6.0,9.0,1.0,5.0,10.0,6.0,11.0,CAND_Icaro,CAND_Gaia,Undecided
60.0,0.0,0.0,5.0,1.0,3.0,4.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,10.0,3.0,1.0,3.0,3.0,9.0,18.0,CAND_Azon,CAND_Frontera,Undecided
63.0,1.0,3.0,3.0,4.0,2.0,2.0,5.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,,,1.0,3.0,7.0,1.0,3.0,1.0,7.0,35.0,CAND_Gaia,CAND_Gaia,Undecided
56.0,1.0,4.0,4.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,6.0,1.0,CAND_Azon,CAND_Electra,Undecided
76.0,1.0,0.0,1.0,4.0,,4.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,0.0,2.0,9.0,3.0,,CAND_Gaia,CAND_Halley,Undecided
28.0,0.0,5.0,3.0,4.0,3.0,4.0,7.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,5.0,2.0,0.0,3.0,10.0,6.0,4.0,CAND_Azon,CAND_Civico,Undecided
42.0,1.0,3.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,3.0,4.0,2.0,3.0,6.0,2.0,31.0,CAND_Civico,CAND_Azon,CAND_Civico
41.0,0.0,0.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,1.0,8.0,0.0,2.0,2.0,5.0,3.0,34.0,CAND_Azon,CAND_Demetra,Undecided
56.0,1.0,4.0,5.0,1.0,1.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,3.0,6.0,33.0,CAND_Azon,CAND_Boreal,Undecided
51.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,10.0,2.0,3.0,1.0,10.0,7.0,,CAND_Icaro,CAND_Jade,Undecided
58.0,0.0,3.0,4.0,1.0,0.0,0.0,4.0,,2.0,4.0,1.0,3.0,,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,0.0,1.0,5.0,2.0,5.0,34.0,CAND_Boreal,CAND_Azon,Undecided
38.0,1.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,6.0,4.0,21.0,CAND_Demetra,CAND_Halley,Undecided
77.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,2.0,2.0,3.0,3.0,4.0,40.0,CAND_Civico,CAND_Civico,Undecided
38.0,0.0,5.0,1.0,,0.0,2.0,7.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,5.0,10.0,3.0,1.0,10.0,8.0,38.0,CAND_Gaia,CAND_Electra,CAND_Gaia
76.0,0.0,2.0,3.0,2.0,1.0,0.0,,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,,1.0,4.0,8.0,4.0,4.0,,8.0,29.0,CAND_Gaia,CAND_Gaia,Undecided
24.0,1.0,3.0,5.0,2.0,1.0,2.0,,1.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,,7.0,0.0,0.0,7.0,8.0,26.0,CAND_Demetra,CAND_Civico,CAND_Demetra
35.0,0.0,4.0,4.0,2.0,,4.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,5.0,6.0,35.0,CAND_Azon,,Undecided
65.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,1.0,3.0,,1.0,0.0,9.0,7.0,2.0,CAND_Icaro,CAND_Icaro,Undecided
,1.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,1.0,0.0,1.0,6.0,9.0,2.0,3.0,9.0,8.0,27.0,CAND_Gaia,CAND_Civico,Undecided
34.0,0.0,0.0,5.0,5.0,2.0,1.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,9.0,3.0,31.0,CAND_Gaia,CAND_Demetra,Undecided
42.0,,0.0,0.0,2.0,4.0,4.0,5.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,5.0,30.0,CAND_Jade,CAND_Azon,CAND_Jade
80.0,1.0,1.0,0.0,5.0,0.0,0.0,,1.0,1.0,2.0,,1.0,,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,10.0,2.0,1.0,0.0,0.0,6.0,28.0,CAND_Azon,,Undecided
58.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,1.0,1.0,9.0,2.0,3.0,1.0,8.0,,28.0,CAND_Boreal,CAND_Civico,Undecided
,2.0,3.0,1.0,5.0,2.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,9.0,6.0,1.0,0.0,10.0,1.0,39.0,CAND_Civico,CAND_Civico,Undecided
84.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,6.0,1.0,3.0,3.0,9.0,1.0,9.0,CAND_Azon,CAND_Demetra,Undecided
82.0,0.0,5.0,1.0,,0.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,,4.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,10.0,39.0,CAND_Halley,CAND_Electra,Undecided
45.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,9.0,18.0,CAND_Halley,CAND_Halley,Undecided
56.0,1.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,,,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,6.0,4.0,3.0,4.0,,8.0,19.0,CAND_Boreal,CAND_Halley,CAND_Boreal
